arm	suite	isl	concurrency	repeat	status	error_rate_pct	attempted_requests	successful_requests	failed_requests	success_rate_pct	input_tokens_avg	output_tokens_avg	ttft_avg_ms	ttft_p50_ms	ttft_p95_ms	ttft_p99_ms	itl_avg_ms	itl_p50_ms	itl_p95_ms	itl_p99_ms	latency_avg_ms	latency_p50_ms	latency_p95_ms	latency_p99_ms	request_tps	output_tps	peak_vram_mib	peak_power_w	avg_gpu_util_pct	peak_temp_c	gpu_energy_j	gpu_j_per_request	gpu_j_per_output_token
spark_llama	reliability	raw	1	1	PASS	0.0000	200	200	0	100.0000	50.8500	128.0000	128.7525	129.0729	142.9491	153.0653	15.1834	15.1706	15.3781	15.5790	2057.0405	2056.3741	2087.2302	2106.0923	0.4855	62.1433	3043.0000	95.1800	77.1430	80.0000	28619.5700	143.0978	1.1180
spark_llama	reliability	raw	4	1	PASS	0.0000	200	200	0	100.0000	50.8500	128.0000	2700.2455	2717.8124	2781.3164	2792.0940	18.2523	18.2177	18.5709	18.5933	5018.2912	5035.6370	5118.6003	5128.4410	0.7927	101.4716	3045.0000	99.1300	69.2008	80.0000	17907.8500	89.5392	0.6995
