arm	suite	isl	concurrency	repeat	status	error_rate_pct	attempted_requests	successful_requests	failed_requests	success_rate_pct	input_tokens_avg	output_tokens_avg	ttft_avg_ms	ttft_p50_ms	ttft_p95_ms	ttft_p99_ms	itl_avg_ms	itl_p50_ms	itl_p95_ms	itl_p99_ms	latency_avg_ms	latency_p50_ms	latency_p95_ms	latency_p99_ms	request_tps	output_tps	peak_vram_mib	peak_power_w	avg_gpu_util_pct	peak_temp_c	gpu_energy_j	gpu_j_per_request	gpu_j_per_output_token
spark_llama	sessions	nocache	1	1	PASS	0.0000	60	60	0	100.0000	1239.4500	64.0000	640.4007	582.4122	820.9030	874.6320	15.0627	15.0474	15.4171	15.9458	1589.3483	1521.8173	1776.4660	1843.2047	0.6276	40.1680	2851.0000	91.4500	72.4493	78.0000	7223.5350	120.3923	1.8811
spark_llama	sessions	cache	1	1	PASS	0.0000	60	60	0	100.0000	1239.4500	64.0000	411.5390	362.0169	589.2061	664.8778	15.0031	14.9936	15.4264	15.5697	1356.7334	1320.1979	1521.4969	1584.7256	0.7348	47.0261	2851.0000	111.6500	69.2527	78.0000	6252.5150	104.2086	1.6283
