suite	arm	isl	concurrency	pass_runs	unstable_runs	failed_runs	parsed_runs	error_rate_pct_mean	error_rate_pct_ci95	ttft_p50_ms_mean	ttft_p50_ms_ci95	ttft_p95_ms_mean	ttft_p95_ms_ci95	itl_p50_ms_mean	itl_p50_ms_ci95	itl_p95_ms_mean	itl_p95_ms_ci95	latency_p50_ms_mean	latency_p50_ms_ci95	latency_p95_ms_mean	latency_p95_ms_ci95	request_tps_mean	request_tps_ci95	output_tps_mean	output_tps_ci95	peak_vram_mib_mean	peak_vram_mib_ci95	peak_power_w_mean	peak_power_w_ci95
sessions	qwen_llama	raw	1	0	1	0	1	25.0000	0.0000	496.6067	0.0000	720.9586	0.0000	13.3883	0.0000	13.8060	0.0000	1335.1480	0.0000	1588.2196	0.0000	0.7074	0.0000	45.2747	0.0000	3889.0000	0.0000	85.6200	0.0000
sessions	spark_llama	raw	1	0	1	0	1	25.0000	0.0000	598.8741	0.0000	887.3705	0.0000	15.7930	0.0000	17.3657	0.0000	1603.8261	0.0000	1921.6807	0.0000	0.5793	0.0000	37.0779	0.0000	3445.0000	0.0000	104.5400	0.0000
