arm	suite	isl	concurrency	repeat	status	error_rate_pct	attempted_requests	successful_requests	failed_requests	success_rate_pct	input_tokens_avg	output_tokens_avg	ttft_avg_ms	ttft_p50_ms	ttft_p95_ms	ttft_p99_ms	itl_avg_ms	itl_p50_ms	itl_p95_ms	itl_p99_ms	latency_avg_ms	latency_p50_ms	latency_p95_ms	latency_p99_ms	request_tps	output_tps	peak_vram_mib	peak_power_w	avg_gpu_util_pct	peak_temp_c	gpu_energy_j	gpu_j_per_request	gpu_j_per_output_token
spark_llama	reliability	raw	1	1	PASS	0.0000	200	200	0	100.0000	50.8500	128.0000	115.8489	113.8762	136.5011	166.0095	14.2451	14.2227	14.4327	14.5102	1924.9754	1922.3820	1962.3148	1978.6268	0.5188	66.4030	2845.0000	91.9300	76.2844	81.0000	29864.5200	149.3226	1.1666
spark_llama	reliability	raw	4	1	PASS	0.0000	200	200	0	100.0000	50.8500	128.0000	2449.8838	2466.7422	2534.4688	2581.2706	16.5750	16.5653	16.7714	16.8370	4554.9063	4571.4250	4661.1854	4679.3428	0.8733	111.7881	2847.0000	94.2500	67.7186	81.0000	17215.4650	86.0773	0.6725
