suite	arm	isl	concurrency	pass_runs	unstable_runs	failed_runs	parsed_runs	error_rate_pct_mean	error_rate_pct_ci95	ttft_p50_ms_mean	ttft_p50_ms_ci95	ttft_p95_ms_mean	ttft_p95_ms_ci95	itl_p50_ms_mean	itl_p50_ms_ci95	itl_p95_ms_mean	itl_p95_ms_ci95	latency_p50_ms_mean	latency_p50_ms_ci95	latency_p95_ms_mean	latency_p95_ms_ci95	request_tps_mean	request_tps_ci95	output_tps_mean	output_tps_ci95	peak_vram_mib_mean	peak_vram_mib_ci95	peak_power_w_mean	peak_power_w_ci95
reliability	spark_llama	raw	1	1	0	0	1	0.0000	0.0000	113.8762	0.0000	136.5011	0.0000	14.2227	0.0000	14.4327	0.0000	1922.3820	0.0000	1962.3148	0.0000	0.5188	0.0000	66.4030	0.0000	2845.0000	0.0000	91.9300	0.0000
reliability	spark_llama	raw	4	1	0	0	1	0.0000	0.0000	2466.7422	0.0000	2534.4688	0.0000	16.5653	0.0000	16.7714	0.0000	4571.4250	0.0000	4661.1854	0.0000	0.8733	0.0000	111.7881	0.0000	2847.0000	0.0000	94.2500	0.0000
