arm	suite	isl	concurrency	repeat	status	error_rate_pct	attempted_requests	successful_requests	failed_requests	success_rate_pct	input_tokens_avg	output_tokens_avg	ttft_avg_ms	ttft_p50_ms	ttft_p95_ms	ttft_p99_ms	itl_avg_ms	itl_p50_ms	itl_p95_ms	itl_p99_ms	latency_avg_ms	latency_p50_ms	latency_p95_ms	latency_p99_ms	request_tps	output_tps	peak_vram_mib	peak_power_w	avg_gpu_util_pct	peak_temp_c	gpu_energy_j	gpu_j_per_request	gpu_j_per_output_token
spark_llama	sanity	raw	1	0	PASS	0.0000	1	1	0	100.0000	59.0000	16.0000	110.8858	110.8858	110.8858	110.8858	14.9668	14.9668	14.9668	14.9668	335.3871	335.3871	335.3871	335.3871	2.9567	47.3075	3439.0000	45.5100	7.1429	69.0000	204.1650	204.1650	12.7603
qwen_llama	sanity	raw	1	0	PASS	0.0000	1	1	0	100.0000	49.0000	16.0000	100.7835	100.7835	100.7835	100.7835	11.0150	11.0150	11.0150	11.0150	266.0080	266.0080	266.0080	266.0080	3.7157	59.4505	3881.0000	44.5300	6.2308	65.0000	179.3600	179.3600	11.2100
